"participant","legend","stimulus_type","answer","label","total_rt"
45,"<p style='display:none;'><b>Block</b>_2+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink13+<b>Group</b>_1+<b>Question</b>_Does Dave think that Joanna is coming to the graduation party?+<b>Answer</b>_No%2C because she isn't.","F","QuiteNatural","Exp2ThinkGoodNo",348056
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 1+<b>Group</b>_8+<b>Question</b>_Is Anna aware that Ryan is coming to the wedding?+<b>Answer</b>_No%2C because he isn't.","C","Unnatural","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 1+<b>Group</b>_8+<b>Question</b>_Is Anna aware that Ryan is coming to the wedding?+<b>Answer</b>_No%2C because he isn't.","C","Unnatural","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 1+<b>Group</b>_8+<b>Question</b>_Is Anna aware that Ryan is coming to the wedding?+<b>Answer</b>_No%2C because he isn't.","C","Unnatural","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 22+<b>Group</b>_8+<b>Question</b>_Does Ruth appreciate that Andy is visiting the college campus?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 22+<b>Group</b>_8+<b>Question</b>_Does Ruth appreciate that Andy is visiting the college campus?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 22+<b>Group</b>_8+<b>Question</b>_Does Ruth appreciate that Andy is visiting the college campus?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj9+<b>Group</b>_8+<b>Question</b>_Is Ed taking up yoga and pilates?+<b>Answer</b>_No%2C he's not.","F","QuiteNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj9+<b>Group</b>_8+<b>Question</b>_Is Ed taking up yoga and pilates?+<b>Answer</b>_No%2C he's not.","F","QuiteNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj9+<b>Group</b>_8+<b>Question</b>_Is Ed taking up yoga and pilates?+<b>Answer</b>_No%2C he's not.","F","QuiteNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink19+<b>Group</b>_8+<b>Question</b>_Does Nick think that Sue is going to the town hall meeting?+<b>Answer</b>_No%2C because she isn't.","F","Average","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink19+<b>Group</b>_8+<b>Question</b>_Does Nick think that Sue is going to the town hall meeting?+<b>Answer</b>_No%2C because she isn't.","F","Average","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink19+<b>Group</b>_8+<b>Question</b>_Does Nick think that Sue is going to the town hall meeting?+<b>Answer</b>_No%2C because she isn't.","F","Average","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 14+<b>Group</b>_8+<b>Question</b>_Does Laura realize that Matt is visiting her parents?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 14+<b>Group</b>_8+<b>Question</b>_Does Laura realize that Matt is visiting her parents?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 14+<b>Group</b>_8+<b>Question</b>_Does Laura realize that Matt is visiting her parents?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink11+<b>Group</b>_8+<b>Question</b>_Does James think that Sharon is travelling to Brazil?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink11+<b>Group</b>_8+<b>Question</b>_Does James think that Sharon is travelling to Brazil?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink11+<b>Group</b>_8+<b>Question</b>_Does James think that Sharon is travelling to Brazil?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink16+<b>Group</b>_8+<b>Question</b>_Does Tom think that Sally is going to their college reunion?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink16+<b>Group</b>_8+<b>Question</b>_Does Tom think that Sally is going to their college reunion?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink16+<b>Group</b>_8+<b>Question</b>_Does Tom think that Sally is going to their college reunion?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 3+<b>Group</b>_8+<b>Question</b>_Is Kathy happy that Richard is going to the concert?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 3+<b>Group</b>_8+<b>Question</b>_Is Kathy happy that Richard is going to the concert?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 3+<b>Group</b>_8+<b>Question</b>_Is Kathy happy that Richard is going to the concert?+<b>Answer</b>_No%2C because he isn't.","C","NotNatural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink9+<b>Group</b>_8+<b>Question</b>_Does Robin think that Laura is coming to the meeting?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink9+<b>Group</b>_8+<b>Question</b>_Does Robin think that Laura is coming to the meeting?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink9+<b>Group</b>_8+<b>Question</b>_Does Robin think that Laura is coming to the meeting?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink1+<b>Group</b>_8+<b>Question</b>_Does Ryan think that Anna is going to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink1+<b>Group</b>_8+<b>Question</b>_Does Ryan think that Anna is going to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink1+<b>Group</b>_8+<b>Question</b>_Does Ryan think that Anna is going to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj16+<b>Group</b>_8+<b>Question</b>_Is Eve going to New Mexico and Arizona?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj16+<b>Group</b>_8+<b>Question</b>_Is Eve going to New Mexico and Arizona?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj16+<b>Group</b>_8+<b>Question</b>_Is Eve going to New Mexico and Arizona?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink24+<b>Group</b>_8+<b>Question</b>_Does John think that Nancy is going to the potluck dinner?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink24+<b>Group</b>_8+<b>Question</b>_Does John think that Nancy is going to the potluck dinner?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink24+<b>Group</b>_8+<b>Question</b>_Does John think that Nancy is going to the potluck dinner?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj1+<b>Group</b>_8+<b>Question</b>_Is Mike going to Paris and Rome this summer?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj1+<b>Group</b>_8+<b>Question</b>_Is Mike going to Paris and Rome this summer?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj1+<b>Group</b>_8+<b>Question</b>_Is Mike going to Paris and Rome this summer?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj14+<b>Group</b>_8+<b>Question</b>_Is Lisa coming to the graduation party and the wine reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj14+<b>Group</b>_8+<b>Question</b>_Is Lisa coming to the graduation party and the wine reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj14+<b>Group</b>_8+<b>Question</b>_Is Lisa coming to the graduation party and the wine reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 17+<b>Group</b>_8+<b>Question</b>_Is Eve aware that Ben is coming to the bar mitzvah?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 17+<b>Group</b>_8+<b>Question</b>_Is Eve aware that Ben is coming to the bar mitzvah?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogAdjNo+<b>Item</b>_Critical 17+<b>Group</b>_8+<b>Question</b>_Is Eve aware that Ben is coming to the bar mitzvah?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 6+<b>Group</b>_8+<b>Question</b>_Does Karen appreciate that Larry is visiting her grandparents?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 6+<b>Group</b>_8+<b>Question</b>_Does Karen appreciate that Larry is visiting her grandparents?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 6+<b>Group</b>_8+<b>Question</b>_Does Karen appreciate that Larry is visiting her grandparents?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj3+<b>Group</b>_8+<b>Question</b>_Is Colin coming to the dinner and the dance?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj3+<b>Group</b>_8+<b>Question</b>_Is Colin coming to the dinner and the dance?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj3+<b>Group</b>_8+<b>Question</b>_Is Colin coming to the dinner and the dance?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj24+<b>Group</b>_8+<b>Question</b>_Is Lucy going to Italy and Spain?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj24+<b>Group</b>_8+<b>Question</b>_Is Lucy going to Italy and Spain?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj24+<b>Group</b>_8+<b>Question</b>_Is Lucy going to Italy and Spain?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink8+<b>Group</b>_8+<b>Question</b>_Does Eric think that Amy is leaving her job?+<b>Answer</b>_No%2C because she is.","F","Unnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink8+<b>Group</b>_8+<b>Question</b>_Does Eric think that Amy is leaving her job?+<b>Answer</b>_No%2C because she is.","F","Unnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink8+<b>Group</b>_8+<b>Question</b>_Does Eric think that Amy is leaving her job?+<b>Answer</b>_No%2C because she is.","F","Unnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj19+<b>Group</b>_8+<b>Question</b>_Is Fran going to the talk and the reception?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj19+<b>Group</b>_8+<b>Question</b>_Is Fran going to the talk and the reception?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj19+<b>Group</b>_8+<b>Question</b>_Is Fran going to the talk and the reception?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 19+<b>Group</b>_8+<b>Question</b>_Is Sue happy that Nick is going to the gig?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 19+<b>Group</b>_8+<b>Question</b>_Is Sue happy that Nick is going to the gig?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoAdjNo+<b>Item</b>_Critical 19+<b>Group</b>_8+<b>Question</b>_Is Sue happy that Nick is going to the gig?+<b>Answer</b>_No%2C because he isn't.","C","Natural","Exp1EmoAdjNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj6+<b>Group</b>_8+<b>Question</b>_Is Nick coming to the brunch and the reception?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj6+<b>Group</b>_8+<b>Question</b>_Is Nick coming to the brunch and the reception?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj6+<b>Group</b>_8+<b>Question</b>_Is Nick coming to the brunch and the reception?+<b>Answer</b>_No%2C he's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj11+<b>Group</b>_8+<b>Question</b>_Is Kyle going to the concert and the fundraiser?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj11+<b>Group</b>_8+<b>Question</b>_Is Kyle going to the concert and the fundraiser?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj11+<b>Group</b>_8+<b>Question</b>_Is Kyle going to the concert and the fundraiser?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink14+<b>Group</b>_8+<b>Question</b>_Does Matt think that Laura is visiting her old high school?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink14+<b>Group</b>_8+<b>Question</b>_Does Matt think that Laura is visiting her old high school?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink14+<b>Group</b>_8+<b>Question</b>_Does Matt think that Laura is visiting her old high school?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink6+<b>Group</b>_8+<b>Question</b>_Does Larry think that Karen is visiting his family?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink6+<b>Group</b>_8+<b>Question</b>_Does Larry think that Karen is visiting his family?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink6+<b>Group</b>_8+<b>Question</b>_Does Larry think that Karen is visiting his family?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink3+<b>Group</b>_8+<b>Question</b>_Does Richard think that Kathy is going to see the show?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink3+<b>Group</b>_8+<b>Question</b>_Does Richard think that Kathy is going to see the show?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink3+<b>Group</b>_8+<b>Question</b>_Does Richard think that Kathy is going to see the show?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink22+<b>Group</b>_8+<b>Question</b>_Does Andy think that Ruth is visiting her home town?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink22+<b>Group</b>_8+<b>Question</b>_Does Andy think that Ruth is visiting her home town?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkGoodNo+<b>Item</b>_FillerThink22+<b>Group</b>_8+<b>Question</b>_Does Andy think that Ruth is visiting her home town?+<b>Answer</b>_No%2C because she isn't.","F","Natural","Exp1ThinkGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 16+<b>Group</b>_8+<b>Question</b>_Does Sally appreciate that Tom is going to their high school reunion?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 16+<b>Group</b>_8+<b>Question</b>_Does Sally appreciate that Tom is going to their high school reunion?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_EmoVerbNo+<b>Item</b>_Critical 16+<b>Group</b>_8+<b>Question</b>_Does Sally appreciate that Tom is going to their high school reunion?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1EmoVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj22+<b>Group</b>_8+<b>Question</b>_Is Naomi coming to the potluck dinner and the party?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj22+<b>Group</b>_8+<b>Question</b>_Is Naomi coming to the potluck dinner and the party?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjGoodNo+<b>Item</b>_FillerConj22+<b>Group</b>_8+<b>Question</b>_Is Naomi coming to the potluck dinner and the party?+<b>Answer</b>_No%2C she's not.","F","CompNatural","Exp1ConjGoodNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink17+<b>Group</b>_8+<b>Question</b>_Does Ben think that Eve is coming to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink17+<b>Group</b>_8+<b>Question</b>_Does Ben think that Eve is coming to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ThinkBadNo+<b>Item</b>_FillerThink17+<b>Group</b>_8+<b>Question</b>_Does Ben think that Eve is coming to the wedding reception?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ThinkBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj17+<b>Group</b>_8+<b>Question</b>_Is Maggie going to the family reunion and the Christmas party?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj17+<b>Group</b>_8+<b>Question</b>_Is Maggie going to the family reunion and the Christmas party?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj17+<b>Group</b>_8+<b>Question</b>_Is Maggie going to the family reunion and the Christmas party?+<b>Answer</b>_No%2C because she is.","F","CompUnnatural","Exp1ConjBadNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 8+<b>Group</b>_8+<b>Question</b>_Does Amy realize that Eric is leaving his old job?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 8+<b>Group</b>_8+<b>Question</b>_Does Amy realize that Eric is leaving his old job?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_CogVerbNo+<b>Item</b>_Critical 8+<b>Group</b>_8+<b>Question</b>_Does Amy realize that Eric is leaving his old job?+<b>Answer</b>_No%2C because he isn't.","C","Average","Exp1CogVerbNo",467289
18,"<p style='display:none;'><b>Block</b>_1+<b>Cond</b>_ConjBadNo+<b>Item</b>_FillerConj8+<b>Group</b>_8+<b>Question</b>_Is Rob going to New York and Boston?+<b>Answer</b>_No%2C because he is.","F","CompUnnatural","Exp1ConjBadNo",467289
